Phf3	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2446126&allele_accession_id=NULL-DA103E082&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Ube2w	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1914049&allele_accession_id=MGI:5605776&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Atg4b	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1913865&allele_accession_id=NULL-EFD1E7E16&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Fam53b	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:1925188&allele_accession_id=MGI:5548690&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Med25	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1922863&allele_accession_id=MGI:5615649&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Zcchc14	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2159407&allele_accession_id=MGI:4362839&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Macrod2	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1920149&allele_accession_id=MGI:5445674&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Ccdc92	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:106485&allele_accession_id=MGI:5692564&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Phf6	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1918248&allele_accession_id=MGI:5548606&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Foxo3	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1890081&allele_accession_id=MGI:5471395&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Arhgap29	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:2443818&allele_accession_id=MGI:5749747&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_006_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Ubiad1	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1918957&allele_accession_id=MGI:5896808&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Rest	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:104897&allele_accession_id=MGI:5692555&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Aspm	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1334448&allele_accession_id=MGI:4362345&zygosity=homozygote&parameter_stable_id=IMPC_ABR_006_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Nacc1	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:1914080&allele_accession_id=MGI:6324156&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Plag1	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:1891916&allele_accession_id=MGI:6273963&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Zfp445	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:2143340&allele_accession_id=MGI:5613658&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Dnase1l2	KMPC	http://www.mousephenotype.org/data/charts?accession=MGI:1913955&allele_accession_id=NULL-F4E5B553D&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=IMPC_001&phenotyping_center=KMPC
Serinc3	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1349457&allele_accession_id=MGI:4363849&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Mfsd4b4	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:3035041&allele_accession_id=MGI:6104251&zygosity=homozygote&parameter_stable_id=IMPC_ABR_006_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Fer	TCP	http://www.mousephenotype.org/data/charts?accession=MGI:105917&allele_accession_id=MGI:6156446&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=TCP_001&phenotyping_center=TCP
Golph3	TCP	http://www.mousephenotype.org/data/charts?accession=MGI:1913879&allele_accession_id=MGI:6156473&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=TCP_001&phenotyping_center=TCP
Hsd17b4	TCP	http://www.mousephenotype.org/data/charts?accession=MGI:105089&allele_accession_id=MGI:6156445&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=TCP_001&phenotyping_center=TCP
Ppp2r5e	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1349473&allele_accession_id=NULL-7FCCB5F1D&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Atad2b	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:2444798&allele_accession_id=MGI:5548831&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Dnajc14	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1921580&allele_accession_id=MGI:5471951&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Nt5dc2	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1917271&allele_accession_id=MGI:5902345&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Mpdz	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1343489&allele_accession_id=MGI:5571597&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Myh1	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1339711&allele_accession_id=MGI:5617788&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Gjb3	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:95721&allele_accession_id=MGI:5692890&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Ccn5	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1328326&allele_accession_id=MGI:5548427&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Nemp1	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:2446113&allele_accession_id=MGI:5897390&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Bzw1	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1914132&allele_accession_id=MGI:5763137&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Scaper	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1925976&allele_accession_id=MGI:5792557&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Maz	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1338823&allele_accession_id=MGI:6336151&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Xxylt1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2146443&allele_accession_id=MGI:4456689&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Coq4	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1098826&allele_accession_id=MGI:4441729&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_006_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Nxn	TCP	http://www.mousephenotype.org/data/charts?accession=MGI:109331&allele_accession_id=MGI:5548389&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=TCP_001&phenotyping_center=TCP
Trim37	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2153072&allele_accession_id=NULL-CD41D954E&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Pax5	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:97489&allele_accession_id=MGI:5692910&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Vgll4	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:2652840&allele_accession_id=MGI:6120802&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Aldh1l1	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:1340024&allele_accession_id=MGI:5548445&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Csnk1g2	HMGU	http://www.mousephenotype.org/data/charts?accession=MGI:1920014&allele_accession_id=MGI:5613652&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=HMGU_001&phenotyping_center=HMGU
Ahrr	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:1333776&allele_accession_id=MGI:5443922&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Dnmbp	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1917352&allele_accession_id=MGI:6152467&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Erlec1	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1914003&allele_accession_id=MGI:6152474&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Cad	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1916969&allele_accession_id=MGI:6276915&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Cacna2d1	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:88295&allele_accession_id=MGI:6276924&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Hnf4g	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1353604&allele_accession_id=MGI:6276900&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Reg2	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:97896&allele_accession_id=MGI:5548968&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Hmx2	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:107159&allele_accession_id=MGI:5708171&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Plod3	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1347008&allele_accession_id=MGI:5629312&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Dok7	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:3584043&allele_accession_id=MGI:5582445&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Hcn1	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:1096392&allele_accession_id=MGI:6153798&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Cox4i1	TCP	http://www.mousephenotype.org/data/charts?accession=MGI:88473&allele_accession_id=MGI:5548923&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=TCP_001&phenotyping_center=TCP
Clec3b	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:104540&allele_accession_id=MGI:5646134&zygosity=homozygote&parameter_stable_id=IMPC_ABR_008_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Stim2	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:2151156&allele_accession_id=MGI:5634802&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Snx29	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1921728&allele_accession_id=MGI:5548647&zygosity=homozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Ppp6c	ICS	http://www.mousephenotype.org/data/charts?accession=MGI:1915107&allele_accession_id=MGI:5548551&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_004_001&pipeline_stable_id=ICS_001&phenotyping_center=ICS
Ppp1r42	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1921138&allele_accession_id=MGI:4364817&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Rnf10	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1859162&allele_accession_id=MGI:5548492&zygosity=homozygote&parameter_stable_id=IMPC_ABR_002_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Usp32	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2144475&allele_accession_id=NULL-19D18244C&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Otud3	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1920412&allele_accession_id=NULL-B804249AA&zygosity=homozygote&parameter_stable_id=IMPC_ABR_012_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Defb43	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:3647180&allele_accession_id=MGI:5692868&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Ppp1r14a	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1931139&allele_accession_id=NULL-2A2EBB876&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Fbxl8	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1354697&allele_accession_id=NULL-ADD8D875E&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Fbxo24	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1918426&allele_accession_id=NULL-F6CB8197C&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Usp43	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2444541&allele_accession_id=NULL-D6D45ED7C&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Oxsm	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1918397&allele_accession_id=NULL-04207DA18&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Bod1	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1916806&allele_accession_id=MGI:5694175&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Bap1	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1206586&allele_accession_id=NULL-E8DDC3FFF&zygosity=heterozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Akr1c12	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1351661&allele_accession_id=MGI:5692634&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Fam166b	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2445194&allele_accession_id=MGI:4841123&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Cyp17a1	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:88586&allele_accession_id=MGI:5605834&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Fbxl15	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:1915681&allele_accession_id=NULL-607F6283A&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Dctd	MARC	http://www.mousephenotype.org/data/charts?accession=MGI:2444529&allele_accession_id=NULL-9499973A4&zygosity=homozygote&parameter_stable_id=IMPC_ABR_010_001&pipeline_stable_id=IMPC_001&phenotyping_center=MARC
Alg10b	BCM	http://www.mousephenotype.org/data/charts?accession=MGI:2146159&allele_accession_id=MGI:5548751&zygosity=homozygote&parameter_stable_id=IMPC_GEL_042_001&pipeline_stable_id=BCM_001&phenotyping_center=BCM
Krit1	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1930618&allele_accession_id=MGI:5583067&zygosity=homozygote&parameter_stable_id=IMPC_GEL_042_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Pigq	BCM	http://www.mousephenotype.org/data/charts?accession=MGI:1333114&allele_accession_id=MGI:6148224&zygosity=homozygote&parameter_stable_id=IMPC_GEL_042_001&pipeline_stable_id=BCM_001&phenotyping_center=BCM
Folr1	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:95568&allele_accession_id=MGI:5695973&zygosity=homozygote&parameter_stable_id=IMPC_GEL_042_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Ubtf	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:98512&allele_accession_id=MGI:6152669&zygosity=heterozygote&parameter_stable_id=IMPC_GEL_042_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Gabpa	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:95610&allele_accession_id=MGI:6158477&zygosity=homozygote&parameter_stable_id=IMPC_GEM_021_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Slc25a1	BCM	http://www.mousephenotype.org/data/charts?accession=MGI:1345283&allele_accession_id=MGI:5692627&zygosity=homozygote&parameter_stable_id=IMPC_GEM_021_001&pipeline_stable_id=BCM_001&phenotyping_center=BCM
Brap	UC Davis	http://www.mousephenotype.org/data/charts?accession=MGI:1919649&allele_accession_id=MGI:6276845&zygosity=heterozygote&parameter_stable_id=IMPC_GEO_022_001&pipeline_stable_id=UCD_001&phenotyping_center=UC Davis
Eya1	BCM	http://www.mousephenotype.org/data/charts?accession=MGI:109344&allele_accession_id=MGI:5805682&zygosity=homozygote&parameter_stable_id=IMPC_GEP_026_001&pipeline_stable_id=BCM_001&phenotyping_center=BCM
Kif1b	JAX	http://www.mousephenotype.org/data/charts?accession=MGI:108426&allele_accession_id=MGI:5505909&zygosity=homozygote&parameter_stable_id=IMPC_GEP_026_001&pipeline_stable_id=JAX_001&phenotyping_center=JAX
Prkra	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:1344375&allele_accession_id=MGI:6257728&zygosity=homozygote&parameter_stable_id=IMPC_CSD_027_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Eps8l2	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:2138828&allele_accession_id=MGI:6120769&zygosity=homozygote&parameter_stable_id=IMPC_CSD_027_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Cib2	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:1929293&allele_accession_id=MGI:5548707&zygosity=homozygote&parameter_stable_id=IMPC_CSD_027_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Lrba	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1933162&allele_accession_id=MGI:6153482&zygosity=homozygote&parameter_stable_id=MGP_CSD_079_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Kcnj11	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:107501&allele_accession_id=MGI:5695116&zygosity=homozygote&parameter_stable_id=IMPC_CSD_027_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Mpzl2	MRC Harwell	http://www.mousephenotype.org/data/charts?accession=MGI:1289160&allele_accession_id=MGI:5636941&zygosity=homozygote&parameter_stable_id=IMPC_CSD_027_001&pipeline_stable_id=HRWL_001&phenotyping_center=MRC Harwell
Spns2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2384936&allele_accession_id=MGI:4460276&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Cdh23	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1890219&allele_accession_id=MGI:5775000&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Myo7a	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:104510&allele_accession_id=MGI:4431921&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Myo15	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1261811&allele_accession_id=MGI:4431637&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Slc25a21	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2445059&allele_accession_id=MGI:4364913&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Pycr2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1277956&allele_accession_id=MGI:4842705&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Espn	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1861630&allele_accession_id=MGI:4431731&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Kdm5b	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1922855&allele_accession_id=MGI:6153378&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Ap2a2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:101920&allele_accession_id=MGI:5548327&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Wdr47	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2139593&allele_accession_id=MGI:4433065&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Wbp2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:104709&allele_accession_id=MGI:4847848&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Mms22l	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2684980&allele_accession_id=MGI:4433323&zygosity=heterozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Mcph1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2443308&allele_accession_id=MGI:4431685&zygosity=homozygote&parameter_stable_id=M-G-P_008_001_013&pipeline_stable_id=M-G-P_001&phenotyping_center=WTSI
Ppil3	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1917475&allele_accession_id=MGI:5637044&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Prss53	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2652890&allele_accession_id=MGI:6147557&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Rasal2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2443881&allele_accession_id=MGI:4939768&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Slc20a2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:97851&allele_accession_id=MGI:4431725&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Rida	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1095401&allele_accession_id=MGI:5002935&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Prkab1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1336167&allele_accession_id=MGI:5501071&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
A830031A19Rik	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2685508&allele_accession_id=MGI:5812929&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Msl1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1921276&allele_accession_id=MGI:6153493&zygosity=heterozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Gdap2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1338001&allele_accession_id=MGI:6140193&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Ldhb	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:96763&allele_accession_id=MGI:5637210&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Mau2	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1921799&allele_accession_id=MGI:5637081&zygosity=heterozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Eml1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1915769&allele_accession_id=MGI:6153330&zygosity=homozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
Mta1	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:2150037&allele_accession_id=MGI:4842891&zygosity=homozygote&parameter_stable_id=ESLIM_008_001_018&pipeline_stable_id=ESLIM_002&phenotyping_center=WTSI
Pop4	WTSI	http://www.mousephenotype.org/data/charts?accession=MGI:1913411&allele_accession_id=MGI:4944520&zygosity=heterozygote&parameter_stable_id=MGP_CSD_008_001&pipeline_stable_id=MGP_001&phenotyping_center=WTSI
